62990,99072
62990,90878
62990,99073
62990,90854
62990,99074
62990,99076
62990,99080
62990,99082
62990,63225
62990,62936
62990,99085
62990,99086
62990,63090
62990,99087
62990,62939
62990,99088
62990,62934
62990,99091
62990,99099
62990,99100
62990,99101
62990,40857
62990,99102
62990,99106
62990,99112
62990,63110
62990,99117
62990,99119
62990,99121
71200,8032
50732,2650
63031,152250
63031,152251
63031,63067
63031,152253
63031,152255
63031,20043
63031,152258
63031,63225
63031,63108
63031,152260
63031,152262
63031,152263
63031,90856
63031,63049
63031,152266
63031,62929
63031,99012
63031,62959
63031,152268
63031,108839
63031,152269
63031,62916
63031,152271
63031,152273
63031,152274
63031,152275
63031,63157
63031,62972
63031,152276
63031,63249
63031,90891
63031,108774
63031,152277
63031,152278
63031,90892
63031,63023
63031,152279
63031,152280
63031,4843
63031,152283
63031,62945
63031,62950
63031,152287
63031,152288
63031,62962
63031,99066
63031,152292
63031,108819
63031,152293
63031,63036
63031,152294
63031,90864
63031,98879
63031,108795
63031,98927
63031,62909
63031,34750
63031,99106
63031,98929
63031,98827
63031,152298
63031,152299
63031,63017
63031,152301
63031,152302
63031,63053
63031,152304
63031,62920
63031,152305
63031,108792
63031,152307
63031,62958
63031,63078
63031,152308
63031,152309
63031,62969
63031,152310
63031,62970
63031,152311
63031,80998
63031,152313
63031,152315
63031,62924
63031,152317
63031,98995
63031,152318
63031,152319
63031,63250
63031,152321
63031,98981
63031,152322
63031,152323
63031,152324
63031,152325
63031,99054
63031,98853
63031,63102
63031,152328
63031,152330
63031,152332
63031,152334
63031,62963
63031,63075
63031,62912
63031,152337
63031,63264
63031,90844
63031,99028
63031,152341
63031,90887
63031,152344
63031,152345
63031,90885
63031,152346
63031,152348
63031,152349
63031,63070
63031,152352
63031,152353
63031,152354
63031,152355
63031,152356
63031,62991
63031,152357
63031,90850
63031,152358
63031,2650
63031,63171
63031,152360
63031,99023
63031,152361
63031,152362
63031,63054
63031,152364
63031,152365
63031,63039
63031,63233
63031,152367
63031,19240
63031,152370
63031,90862
63031,152371
63031,63052
63031,108825
63031,152372
63031,152375
63031,63216
63031,63085
63031,90882
63031,152378
63031,152379
63031,19231
63031,99015
63031,98946
63031,90853
63031,63090
63031,152381
63031,99051
63031,90878
63031,63139
63031,108831
63031,152385
63031,152386
63031,152387
63031,99007
63031,152389
63031,90883
63031,8032
63031,99053
63031,152396
63031,108872
63031,98863
63031,152398
63031,152399
63031,152400
63031,152401
63031,152402
63031,152403
63031,99049
63054,186017
63054,186018
63054,186020
63054,186022
63054,186023
63054,186024
63054,186029
63054,186031
63054,62964
63054,186035
63054,98938
63054,186038
63054,63228
63054,63096
63054,186041
63054,186042
63054,186043
63054,63174
63054,186045
63054,186046
63054,186047
63054,186049
63054,186055
63054,98854
63054,186056
63054,152389
63054,186057
63054,152251
63054,186060
63054,186061
63054,98941
63054,186062
63054,186063
63054,186064
63054,186065
63054,186069
63054,186071
63054,186075
63054,186076
63054,63129
63054,186078
63054,94615
63054,186080
63054,186081
63054,186082
63054,186084
63054,99070
63054,63181
63054,186088
63054,186091
63054,63240
63054,186092
63054,186098
63054,186099
63054,186100
63054,108787
63054,186103
63054,186105
63054,63088
63054,186106
63054,186107
63054,62792
63054,186109
63054,63034
63054,99023
63054,186112
63054,90837
63054,63241
63054,186115
63054,186117
63054,186118
63054,152324
63054,186120
63054,98946
63054,186122
63054,186123
63054,186126
63054,63188
63054,186130
63054,186131
63054,186132
63054,186134
63054,186135
63054,186136
63054,186137
63054,63180
63054,186140
63054,186141
63054,186143
63054,186144
63054,152311
63054,63085
63054,186146
63054,186147
63054,63021
63054,186152
63054,186154
63054,99091
63054,186157
63054,186158
63054,186159
63054,99040
63054,98986
63054,186163
63054,186165
63054,99059
63054,186168
63054,186169
63054,186173
63054,186175
63054,62966
63054,186178
63054,90884
63054,186179
63054,90882
63054,99119
63054,186182
63054,63015
63054,186188
63054,63211
63054,186190
63054,186191
63054,63222
63054,186192
63054,186193
63054,186195
63054,186197
63054,63209
63054,63121
63054,90889
63054,152292
63054,186201
63054,186202
63054,105621
63054,108825
63054,186203
63054,63223
63054,186204
63054,186205
63054,63060
63054,63056
63054,186206
63054,99086
63054,98825
63054,98981
63054,63204
63054,186213
63054,186214
63054,90859
63054,63196
63054,186217
63054,186218
63054,186219
63054,108785
63054,186220
63054,186221
63054,63039
63054,186222
63054,186223
63054,99025
63054,186225
63054,63179
63054,62916
63054,63187
63054,108770
63054,63218
63054,98968
63054,63206
63054,63091
63054,98842
63054,152302
63054,152277
63054,186233
63054,186234
63054,186236
63054,186237
63054,63232
63054,186241
63054,62972
63054,186243
63054,90833
63054,108776
63054,63201
63054,186244
63054,186245
63054,63113
63054,62958
63054,63249
63054,186249
63054,186251
63054,62969
63054,108768
63054,152361
63054,63233
63054,152356
63054,63049
63054,63070
63054,186256
63054,186257
63054,186258
63054,186259
63054,99028
63054,186263
63054,19231
63054,186264
63054,186269
63054,186270
63054,152381
63054,152352
63054,90864
63054,108817
63054,186274
63054,152280
63054,63225
63054,186276
63054,108858
63054,186277
63054,186278
63054,186279
63054,186282
63054,186286
63054,152330
63054,186287
63054,62950
63054,186291
63054,186292
63054,186293
63054,63198
63054,186295
63054,19240
63054,186297
63054,63135
63054,186302
63054,186303
63054,63130
63054,63158
63054,63182
63054,186307
63054,108780
63054,63114
63054,186308
63054,186311
63054,186312
63054,186313
63054,63157
63054,152379
63054,152262
63054,152398
63054,63183
63054,186314
63054,63036
63054,63191
63054,186316
63054,186317
63054,62909
63054,186318
63054,152293
63054,186321
63054,63123
63054,108852
63054,186323
63054,63148
63054,62962
63054,186324
63054,152275
63054,63103
63054,186326
63054,186327
63054,80998
63054,63067
63054,186333
63054,186334
63054,63108
63054,186336
63054,152271
63054,186338
63054,63118
63054,186339
63054,63035
63054,90894
63054,186340
63054,186341
63054,90885
63054,63166
63054,186344
63054,186345
63054,186347
63054,186348
63054,186350
63054,186351
36443,2650
63073,108768
63073,108769
63073,108770
63073,108773
63073,108774
63073,108775
63073,108776
63073,108777
63073,63216
63073,108780
63073,63180
63073,62924
63073,63020
63073,63209
63073,108783
63073,63221
63073,108784
63073,108785
63073,108787
63073,108788
63073,63196
63073,63178
63073,63202
63073,108790
63073,108791
63073,99047
63073,108792
63073,63063
63073,63049
63073,63146
63073,63143
63073,108795
63073,99061
63073,108799
63073,63201
63073,62984
63073,108801
63073,108803
63073,108804
63073,63011
63073,63077
63073,108808
63073,108809
63073,63095
63073,63249
63073,108810
63073,63119
63073,90853
63073,63113
63073,63123
63073,108812
63073,108814
63073,63118
63073,108815
63073,63127
63073,108817
63073,108819
63073,90855
63073,108821
63073,108822
63073,108824
63073,108825
63073,108826
63073,62963
63073,62934
63073,108827
63073,63082
63073,108828
63073,90844
63073,63171
63073,63035
63073,99074
63073,108831
63073,108832
63073,90850
63073,63264
63073,108833
63073,62940
63073,62958
63073,108837
63073,63078
63073,108839
63073,19240
63073,62991
63073,108840
63073,63059
63073,108842
63073,108844
63073,63139
63073,108845
63073,62936
63073,63090
63073,108846
63073,108848
63073,108850
63073,108852
63073,99017
63073,34750
63073,108854
63073,108855
63073,62947
63073,90856
63073,108857
63073,108858
63073,62954
63073,99072
63073,108859
63073,99051
63073,99021
63073,99076
63073,108861
63073,108862
63073,98856
63073,108864
63073,99080
63073,108867
63073,99036
63073,19231
63073,108872
63073,52197
63073,99049
63073,98863
63073,108875
63073,34405
241295,14988
241295,2650
63127,90833
63127,63073
63127,90837
63127,63182
63127,63119
63127,90841
63127,63080
63127,90844
63127,63114
63127,62909
63127,63070
63127,62934
63127,62959
63127,63110
63127,90849
63127,90850
63127,90853
63127,90854
63127,90855
63127,62991
63127,90856
63127,90858
63127,63121
63127,90859
63127,90860
63127,90861
63127,90862
63127,63133
63127,90864
63127,62963
63127,63095
63127,90878
63127,90882
63127,90883
63127,90884
63127,63056
63127,90885
63127,19231
63127,62940
63127,90887
63127,63054
63127,62945
63127,63230
63127,90889
63127,90891
63127,90892
63127,62792
63127,90894
63127,63264
83628,8032
20133,62776
20133,62777
20133,62778
20133,62780
20133,62782
20133,62784
20133,62788
20133,62790
20133,62791
20133,62792
20133,62793
20133,62796
20133,62797
20133,62798
20133,62799
20133,62800
20133,62801
20133,62804
20133,62807
20133,62810
20133,62812
20133,62813
20133,62814
20133,62815
20133,62823
20133,62825
20133,62827
20133,62828
20133,62833
20133,62834
20133,62836
20133,62839
20133,62841
20133,62842
20133,62844
20133,62846
20133,62847
20133,62849
20133,62852
20133,62854
20133,62856
20133,62857
20133,62859
20133,62863
20133,62864
20133,62868
20133,62869
20133,62872
20133,62873
20133,62874
20133,62880
20133,62882
20133,62883
20133,62888
20133,62890
20133,62891
20133,62892
20133,62894
20133,62896
20133,62899
20133,62902
20133,62904
20133,62905
20133,62907
20133,62908
20133,62909
20133,62912
20133,62913
20133,62916
20133,62917
20133,62918
20133,62920
20133,62921
20133,62922
20133,62924
20133,62925
20133,62926
20133,62928
20133,62929
20133,62931
20133,62932
20133,62934
20133,62936
20133,62937
20133,62939
20133,62940
20133,62945
20133,62946
20133,62947
20133,62950
20133,62953
20133,62954
20133,62956
20133,62958
20133,62959
20133,62960
20133,62962
20133,62963
20133,62964
20133,62966
20133,62967
20133,62969
20133,62970
20133,62972
20133,62973
20133,62974
20133,62977
20133,62978
20133,62979
20133,62980
20133,62981
20133,62984
20133,62990
20133,62991
20133,62992
20133,62994
20133,62995
20133,62996
20133,62998
20133,62999
20133,63002
20133,63003
20133,63007
20133,63008
20133,63010
20133,63011
20133,63012
20133,63015
20133,63016
20133,63017
20133,63020
20133,63021
20133,63023
20133,63026
20133,63027
20133,63028
20133,63029
20133,63030
20133,63031
20133,63032
20133,63033
20133,63034
20133,63035
20133,63036
20133,63039
20133,63041
20133,63042
20133,63043
20133,63045
20133,63047
20133,63048
20133,63049
20133,63050
20133,63051
20133,63052
20133,63053
20133,63054
20133,63056
20133,63059
20133,63060
20133,63061
20133,63063
20133,63064
20133,63065
20133,63067
20133,63068
20133,63070
20133,63072
20133,63073
20133,63074
20133,63075
20133,63076
20133,63077
20133,63078
20133,63079
20133,63080
20133,63081
20133,63082
20133,63083
20133,63084
20133,63085
20133,63087
20133,63088
20133,63089
20133,63090
20133,63091
20133,63092
20133,63095
20133,63096
20133,63098
20133,63099
20133,63102
20133,63103
20133,63106
20133,63108
20133,63110
20133,63111
20133,63113
20133,63114
20133,63115
20133,63118
20133,63119
20133,63121
20133,63122
20133,63123
20133,63124
20133,63125
20133,63126
20133,63127
20133,63129
20133,63130
20133,63132
20133,63133
20133,63135
20133,63136
20133,63137
20133,63139
20133,63141
20133,63143
20133,63145
20133,63146
20133,63147
20133,63148
20133,63149
20133,63151
20133,63152
20133,63154
20133,63156
20133,63157
20133,63158
20133,63161
20133,63163
20133,63164
20133,63165
20133,63166
20133,63169
20133,63171
20133,63172
20133,63173
20133,63174
20133,63175
20133,63177
20133,63178
20133,63179
20133,63180
20133,63181
20133,63182
20133,63183
20133,63185
20133,19240
20133,63187
20133,63188
20133,63191
20133,63192
20133,63193
20133,63195
20133,63196
20133,34750
20133,63198
20133,63201
20133,63202
20133,63203
20133,63204
20133,63205
20133,63206
20133,63208
20133,63209
20133,63210
20133,63211
20133,63212
20133,63213
20133,63214
20133,63216
20133,63217
20133,63218
20133,63221
20133,63222
20133,63223
20133,63224
20133,63225
20133,63228
20133,63230
20133,63231
20133,63232
20133,63233
20133,63234
20133,14988
20133,63236
20133,63237
20133,63238
20133,63240
20133,63241
20133,63242
20133,63243
20133,63247
20133,63248
20133,63249
20133,63250
20133,63251
20133,63252
20133,63255
20133,63256
20133,63259
20133,40239
20133,63263
20133,63264
300727,8032
300727,34405
99061,90856
99061,186193
99061,431700
99061,431701
99061,431703
99061,431704
99061,431705
99061,431708
99061,186049
99061,90883
99061,431711
99061,186130
99061,108828
99061,98847
99061,431716
99061,431717
99061,431718
99061,431719
99061,63080
99061,431723
99061,431724
99061,98826
99061,431726
99061,431728
99061,431729
99061,431731
99061,431732
99061,152253
99061,62999
99061,108773
99061,186122
99061,62981
99061,108777
99061,108775
99061,431738
99061,186203
99061,108785
99061,62939
99061,431742
99061,186223
99061,431744
99061,108783
99061,63180
99061,431745
99061,431746
99061,431748
99061,431749
99061,431750
99061,186233
99061,63145
99061,431751
99061,431752
99061,431755
99061,98825
99061,63169
99061,63136
99061,63209
99061,186321
99061,431758
99061,63208
99061,431759
99061,431760
99061,431762
99061,63196
99061,431763
99061,431764
99061,63173
99061,431766
99061,63067
99061,431769
99061,431770
99061,63121
99061,431772
99061,63233
99061,431774
99061,431775
99061,62996
99061,431777
99061,186115
99061,186323
99061,431781
99061,108840
99061,431783
99061,63161
99061,431786
99061,431787
99061,186243
99061,98827
99061,63181
99061,108795
99061,63073
99061,431791
99061,63231
99061,152273
99061,431792
99061,152250
99061,152325
99061,62995
99061,108825
99061,431793
99061,63182
99061,186345
99061,108804
99061,186258
99061,431795
99061,98962
99061,98918
99061,63011
99061,63264
99061,90850
99061,108827
99061,63035
99061,431801
99061,19240
99061,186064
99061,62920
99061,63171
99061,63053
99061,63072
99061,62998
99061,90884
99061,63049
99061,108814
99061,98997
99061,63010
99061,431804
99061,63063
99061,431805
99061,63123
99061,63158
99061,431807
99061,431808
99061,63133
99061,152269
99061,63110
99061,63113
99061,186123
99061,63106
99061,431812
99061,431813
99061,63119
99061,63089
99061,63095
99061,431814
99061,337028
99061,90889
99061,431815
99061,431816
99061,63114
99061,63198
99061,90891
99061,63008
99061,99026
99061,152266
99061,186065
99061,431822
99061,99039
99061,63078
99061,63087
99061,63191
99061,186219
99061,152372
99061,63041
99061,62991
99061,90882
99061,152345
99061,99023
99061,98845
99061,152280
99061,63249
99061,152262
99061,152330
99061,431830
99061,152378
99061,431831
99061,431832
99061,108839
99061,186131
99061,108768
99061,99047
99061,80998
99061,63070
99061,186274
99061,152298
99061,98977
99061,13414
99061,431834
99061,62909
99061,108810
99061,98878
99061,431835
99061,99059
99061,62969
99061,62960
99061,152355
99061,90858
99061,152370
99061,431840
99061,431841
99061,431842
99061,62916
99061,152328
99061,63230
99061,431844
99061,63212
99061,99055
99061,152360
99061,62990
99061,90860
99061,63052
99061,152403
99061,431849
99061,431850
99061,62984
99061,152367
99061,62959
99061,99121
99061,108845
99061,62963
99061,431852
99061,62945
99061,62947
99061,63051
99061,431856
99061,63232
99061,63015
99061,186080
99061,431858
99061,431859
99061,431861
99061,62958
99061,431863
99061,63250
99061,431864
99061,431866
99061,431867
99061,186017
99061,63075
99061,98898
99061,431869
99061,108803
99061,262266
99061,431870
99061,431871
99061,431872
99061,186318
99061,431873
99061,99028
99061,62937
99061,63003
99061,108821
99061,431876
99061,431877
99061,40857
99061,431879
99061,431881
99061,431882
99061,98927
99061,63023
99061,152287
99061,431885
99061,62934
99061,431886
99061,152276
99061,431888
99061,63054
99061,63050
99061,98854
99061,90885
99061,431892
99061,186317
99061,108855
99061,99085
99061,99119
99061,431894
99061,152348
99061,4842
99061,431898
99061,152317
99061,90878
99061,186311
99061,186324
99061,431907
99061,48595
99061,431908
99061,431909
99061,186188
99061,4843
99061,62925
99061,431911
99061,63039
99061,133056
99061,431914
99061,62936
99061,431916
99061,99012
99061,431918
99061,98831
99061,99054
99061,431919
99061,63247
99061,431921
99061,90855
99061,431924
99061,99066
99061,98964
99061,98981
99061,99099
99061,99040
233178,8032
77550,34405
77550,8032
235393,8032
186245,63136
186245,62926
186245,99036
186245,98878
186245,152389
186245,99028
186245,63015
186245,152398
186245,99074
46982,8032
22407,8032
69523,20043
128952,2650
128952,8032
106436,2650
42959,2650
34767,8808
34767,2650
161759,8032
161759,34405
75747,8032
194549,8032
